customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,cluster
4110,32,6,124.95,3,5,4,354,12,4
4112,247,5,170.0,1,4,5,145,10,2
4113,139,6,86.2,2,5,3,253,10,3
4114,145,4,72.1,2,3,3,233,8,0
4115,222,4,52.22,1,3,2,132,6,0
4116,243,3,60.0,1,2,2,122,5,0
4117,20,6,124.64,4,5,4,454,13,4
4118,6,1,19.4,5,1,1,511,7,0
4119,235,4,91.8,1,3,4,134,8,3
4120,19,5,108.6,4,4,4,444,12,4
4121,59,6,76.52,3,5,3,353,11,4
4122,68,4,70.25,3,3,3,333,9,4
4123,16,2,24.0,4,1,1,411,6,0
4124,112,7,130.05,2,5,5,255,12,2
4125,199,5,57.6,1,4,2,142,7,3
4126,419,3,82.4,1,2,3,123,6,3
4127,48,4,89.35,3,3,4,334,10,4
4129,53,7,129.64,3,5,5,355,13,4
4130,54,6,180.2,3,5,5,355,13,4
4131,276,4,136.8,1,3,5,135,9,3
4132,393,4,56.16,1,3,2,132,6,3
4133,156,6,79.8,2,5,3,253,10,3
4134,32,6,104.95,3,5,4,354,12,4
4135,598,2,19.4,1,1,1,111,3,1
4136,141,3,28.6,2,2,1,221,5,0
4137,4,9,254.04,5,5,5,555,15,2
4138,81,5,133.39,3,4,5,345,12,4
4139,34,2,36.9,3,1,1,311,5,0
4140,678,3,50.2,1,2,2,122,5,1
4141,48,1,25.1,3,1,1,311,5,0
4142,43,1,4.9,3,1,1,311,5,0
4143,663,2,24.7,1,1,1,111,3,1
4144,54,4,78.8,3,3,3,333,9,4
4145,263,3,31.84,1,2,1,121,4,1
4146,324,6,85.9,1,5,3,153,9,3
4147,105,4,119.1,2,3,4,234,9,4
4148,265,5,83.05,1,4,3,143,8,3
4149,285,4,52.8,1,3,2,132,6,3
4150,126,4,113.7,2,3,4,234,9,3
4151,58,1,3.6,3,1,1,311,5,0
4152,195,5,115.0,1,4,4,144,9,3
4153,156,7,163.0,2,5,5,255,12,2
4154,181,4,80.0,1,3,3,133,7,0
4155,97,6,157.5,2,5,5,255,12,2
4156,149,4,131.64,2,3,5,235,10,2
4157,360,2,61.7,1,1,2,112,4,3
4158,4,2,16.85,5,1,1,511,7,0
4159,2,3,66.2,5,2,3,523,10,4
4160,140,6,126.92,2,5,4,254,11,2
4161,97,2,57.6,2,1,2,212,5,0
4162,8,4,114.0,4,3,4,434,11,4
4163,214,6,130.5,1,5,5,155,11,3
4164,461,4,127.05,1,3,4,134,8,3
4165,134,8,163.15,2,5,5,255,12,2
4166,54,4,58.26,3,3,2,332,8,4
4167,115,3,38.75,2,2,2,222,6,0
4168,392,2,39.7,1,1,2,112,4,1
4169,36,6,128.2,3,5,5,355,13,4
4170,172,5,119.65,2,4,4,244,10,3
4171,210,3,47.9,1,2,2,122,5,0
4172,83,3,50.15,3,2,2,322,7,0
4173,233,2,56.2,1,1,2,112,4,0
4174,438,2,37.5,1,1,2,112,4,1
4175,335,1,101.8,1,1,4,114,6,3
4176,239,3,37.66,1,2,2,122,5,1
4177,198,3,70.3,1,2,3,123,6,0
4178,47,7,113.15,3,5,4,354,12,4
4179,284,3,121.1,1,2,4,124,7,3
4180,49,6,92.11,3,5,4,354,12,4
4181,479,1,20.0,1,1,1,111,3,1
4182,131,6,126.1,2,5,4,254,11,2
4183,349,6,70.39,1,5,3,153,9,3
4184,15,3,22.5,4,2,1,421,7,4
4185,348,2,47.0,1,1,2,112,4,1
4186,66,1,25.3,3,1,1,311,5,0
4187,63,8,189.73,3,5,5,355,13,2
4188,497,1,6.72,1,1,1,111,3,1
4189,110,2,27.1,2,1,1,211,4,0
4190,3,9,120.49,5,5,4,554,14,4
4191,57,6,122.8,3,5,4,354,12,4
4192,14,5,68.7,4,4,3,443,11,4
4193,122,4,62.54,2,3,3,233,8,0
4194,233,6,127.2,1,5,4,154,10,3
4195,90,3,74.76,3,2,3,323,8,0
4196,53,5,39.9,3,4,2,342,9,4
4197,57,6,183.1,3,5,5,355,13,4
4198,287,2,57.9,1,1,2,112,4,3
4199,1,4,76.94,5,3,3,533,11,4
4200,555,1,53.76,1,1,2,112,4,3
4201,77,6,101.65,3,5,4,354,12,4
4202,28,6,138.4,4,5,5,455,14,4
4204,75,4,89.84,3,3,4,334,10,4
4205,311,2,51.5,1,1,2,112,4,3
4206,384,7,89.75,1,5,4,154,10,3
4207,124,4,105.55,2,3,4,234,9,3
4208,695,1,18.0,1,1,1,111,3,1
4209,519,2,35.8,1,1,1,111,3,1
4210,145,2,50.44,2,1,2,212,5,0
4211,470,5,130.0,1,4,5,145,10,3
4212,243,5,79.75,1,4,3,143,8,3
4213,129,3,111.9,2,2,4,224,8,3
4214,84,6,94.6,3,5,4,354,12,4
4215,183,4,150.7,1,3,5,135,9,2
4216,246,5,48.9,1,4,2,142,7,3
4217,12,10,104.25,4,5,4,454,13,2
4218,88,4,191.35,3,3,5,335,11,2
4219,75,4,57.5,3,3,2,332,8,0
4220,39,5,165.5,3,4,5,345,12,4
4221,306,4,83.96,1,3,3,133,7,3
4222,3,4,135.99,5,3,5,535,13,4
4223,84,7,124.2,3,5,4,354,12,4
4224,24,6,109.6,4,5,4,454,13,4
4225,236,2,24.4,1,1,1,111,3,1
4226,24,4,89.45,4,3,4,434,11,4
4227,132,3,106.1,2,2,4,224,8,3
4228,256,5,83.36,1,4,3,143,8,3
4229,132,3,48.8,2,2,2,222,6,0
4230,55,4,97.6,3,3,4,334,10,4
4231,353,2,68.9,1,1,3,113,5,3
4232,11,4,94.45,4,3,4,434,11,4
4233,197,4,83.3,1,3,3,133,7,0
4234,150,6,237.4,2,5,5,255,12,2
4235,11,7,211.84,4,5,5,455,14,2
4236,35,4,193.4,3,3,5,335,11,2
4237,589,1,24.7,1,1,1,111,3,1
4238,18,3,65.5,4,2,3,423,9,4
4239,322,2,101.8,1,1,4,114,6,3
4240,26,5,76.17,4,4,3,443,11,4
4241,454,2,27.1,1,1,1,111,3,1
4242,21,3,27.76,4,2,1,421,7,0
4243,130,6,213.34,2,5,5,255,12,2
4244,60,5,62.7,3,4,3,343,10,4
4245,209,4,54.6,1,3,2,132,6,0
4246,29,3,71.3,4,2,3,423,9,4
4247,727,1,5.6,1,1,1,111,3,1
4248,447,1,11.7,1,1,1,111,3,1
4249,26,5,87.28,4,4,3,443,11,4
4250,431,2,39.76,1,1,2,112,4,1
4251,9,6,161.99,4,5,5,455,14,4
4252,264,3,131.16,1,2,5,125,8,3
4254,138,3,58.42,2,2,2,222,6,0
4255,119,5,99.36,2,4,4,244,10,3
4256,590,3,59.2,1,2,2,122,5,3
4257,131,6,191.75,2,5,5,255,12,2
4258,19,5,130.7,4,4,5,445,13,4
4259,189,5,46.37,1,4,2,142,7,3
4260,44,4,64.2,3,3,3,333,9,4
4261,317,5,157.25,1,4,5,145,10,3
4262,75,7,137.1,3,5,5,355,13,4
4264,233,4,60.9,1,3,2,132,6,3
4265,18,5,49.9,4,4,2,442,10,4
4266,152,5,130.5,2,4,5,245,11,2
4267,81,6,143.7,3,5,5,355,13,4
4268,249,5,75.75,1,4,3,143,8,3
4269,273,3,94.2,1,2,4,124,7,3
4270,325,3,44.72,1,2,2,122,5,1
4271,376,2,52.04,1,1,2,112,4,3
4272,207,9,240.4,1,5,5,155,11,2
4273,199,4,49.1,1,3,2,132,6,0
4274,91,6,103.6,2,5,4,254,11,4
4275,110,5,144.6,2,4,5,245,11,2
4277,24,7,129.66,4,5,5,455,14,4
4278,545,2,43.8,1,1,2,112,4,1
4279,702,1,16.9,1,1,1,111,3,1
4280,24,5,241.6,4,4,5,445,13,2
4281,73,5,108.96,3,4,4,344,11,4
4282,190,2,41.2,1,1,2,112,4,0
4283,558,3,91.9,1,2,4,124,7,3
4284,77,3,62.3,3,2,3,323,8,0
4285,1,4,60.65,5,3,2,532,10,4
4286,109,4,79.8,2,3,3,233,8,0
4287,146,2,39.5,2,1,2,212,5,0
4288,47,5,131.0,3,4,5,345,12,4
4289,83,3,115.3,3,2,4,324,9,4
4290,482,3,42.85,1,2,2,122,5,1
4291,21,6,86.36,4,5,3,453,12,4
4292,25,7,189.7,4,5,5,455,14,4
4293,91,7,265.7,2,5,5,255,12,2
4294,27,6,66.6,4,5,3,453,12,4
4295,65,3,98.7,3,2,4,324,9,4
4296,126,4,86.4,2,3,3,233,8,0
4297,64,8,145.52,3,5,5,355,13,4
4298,158,3,45.45,2,2,2,222,6,0
4299,138,6,135.69,2,5,5,255,12,2
4300,270,3,41.1,1,2,2,122,5,1
4301,10,4,138.26,4,3,5,435,12,4
4302,55,7,254.7,3,5,5,355,13,2
4303,5,9,245.36,5,5,5,555,15,2
4304,319,3,50.36,1,2,2,122,5,3
4305,159,6,117.66,2,5,4,254,11,2
4306,2,4,81.15,5,3,3,533,11,4
4307,543,1,21.96,1,1,1,111,3,1
4308,25,6,92.12,4,5,4,454,13,4
4309,106,2,11.7,2,1,1,211,4,0
4310,306,3,68.7,1,2,3,123,6,3
4311,389,2,39.8,1,1,2,112,4,1
4312,16,5,151.06,4,4,5,445,13,4
4313,155,4,97.42,2,3,4,234,9,3
4314,242,7,76.9,1,5,3,153,9,2
4315,248,2,25.2,1,1,1,111,3,1
4316,353,8,186.46,1,5,5,155,11,2
4317,643,2,37.1,1,1,2,112,4,1
4318,489,3,39.95,1,2,2,122,5,1
4319,52,6,77.56,3,5,3,353,11,4
4320,19,5,79.8,4,4,3,443,11,4
4321,64,6,159.6,3,5,5,355,13,4
4322,27,5,77.7,4,4,3,443,11,4
4323,13,5,111.7,4,4,4,444,12,4
4324,359,4,155.8,1,3,5,135,9,3
4325,77,4,142.7,3,3,5,335,11,4
4326,54,5,111.36,3,4,4,344,11,4
4327,248,2,32.76,1,1,1,111,3,1
4328,123,3,236.0,2,2,5,225,9,2
4329,433,3,43.75,1,2,2,122,5,1
4330,191,6,188.9,1,5,5,155,11,2
4331,111,3,50.0,2,2,2,222,6,0
4332,36,2,30.25,3,1,1,311,5,0
4333,182,1,22.8,1,1,1,111,3,1
4334,50,5,78.05,3,4,3,343,10,4
4335,25,7,135.32,4,5,5,455,14,4
4336,81,6,122.5,3,5,4,354,12,4
4337,65,3,129.34,3,2,5,325,10,4
4338,80,11,239.75,3,5,5,355,13,2
4339,405,3,43.76,1,2,2,122,5,1
4340,5,6,128.5,5,5,5,555,15,4
4341,430,3,53.23,1,2,2,122,5,3
4342,287,5,49.3,1,4,2,142,7,3
4343,9,2,55.78,4,1,2,412,7,4
4344,238,3,87.8,1,2,3,123,6,3
4345,336,3,93.06,1,2,4,124,7,3
4347,298,2,22.5,1,1,1,111,3,1
4348,263,5,65.0,1,4,3,143,8,3
4349,291,4,48.1,1,3,2,132,6,3
4351,131,4,184.4,2,3,5,235,10,2
4352,1,4,114.75,5,3,4,534,12,4
4353,128,6,169.0,2,5,5,255,12,2
4354,348,2,34.7,1,1,1,111,3,1
4355,39,4,50.0,3,3,2,332,8,4
4356,29,3,134.5,4,2,5,425,11,4
4357,81,3,72.8,3,2,3,323,8,0
4358,54,3,107.3,3,2,4,324,9,4
4359,97,3,60.85,2,2,2,222,6,0
4360,310,3,66.25,1,2,3,123,6,3
4361,116,4,46.25,2,3,2,232,7,0
4362,172,6,123.55,2,5,4,254,11,2
4363,182,3,76.9,1,2,3,123,6,0
4364,6,9,157.05,5,5,5,555,15,4
4365,313,2,6.5,1,1,1,111,3,1
4366,139,1,5.7,2,1,1,211,4,1
4367,45,5,81.31,3,4,3,343,10,4
4368,79,4,36.4,3,3,1,331,7,0
4369,127,4,58.3,2,3,2,232,7,0
4370,572,3,64.35,1,2,3,123,6,3
4371,192,4,75.45,1,3,3,133,7,0
4372,153,4,76.65,2,3,3,233,8,0
4373,140,3,104.6,2,2,4,224,8,3
4374,467,2,47.7,1,1,2,112,4,1
4375,86,5,82.6,3,4,3,343,10,4
4376,38,10,160.32,3,5,5,355,13,2
4377,310,2,58.5,1,1,2,112,4,3
4378,240,2,14.5,1,1,1,111,3,1
4379,90,2,17.6,3,1,1,311,5,0
4380,57,4,175.9,3,3,5,335,11,4
4381,91,3,64.3,2,2,3,223,7,0
4382,47,2,85.8,3,1,3,313,7,4
4383,393,2,23.7,1,1,1,111,3,1
4384,99,4,99.6,2,3,4,234,9,4
4385,43,2,53.38,3,1,2,312,6,4
4386,113,1,4.5,2,1,1,211,4,0
4387,105,8,115.2,2,5,4,254,11,2
4388,285,4,146.25,1,3,5,135,9,3
4389,13,7,231.44,4,5,5,455,14,2
4390,344,2,63.4,1,1,3,113,5,3
4391,279,6,143.84,1,5,5,155,11,3
4392,32,5,86.42,3,4,3,343,10,4
4393,36,2,51.4,3,1,2,312,6,4
4394,412,4,79.9,1,3,3,133,7,3
4395,188,3,98.5,1,2,4,124,7,3
4396,201,2,82.22,1,1,3,113,5,3
4397,186,4,43.84,1,3,2,132,6,0
4398,51,5,81.9,3,4,3,343,10,4
4400,19,3,33.02,4,2,1,421,7,0
4401,447,4,40.2,1,3,2,132,6,3
4402,447,2,97.9,1,1,4,114,6,3
4403,101,5,65.45,2,4,3,243,9,0
4404,446,3,63.6,1,2,3,123,6,3
4405,161,2,72.7,2,1,3,213,6,0
4406,217,8,91.42,1,5,4,154,10,2
4407,314,3,41.85,1,2,2,122,5,1
4408,254,4,45.92,1,3,2,132,6,3
4409,349,2,27.34,1,1,1,111,3,1
4410,79,4,61.55,3,3,2,332,8,0
4411,161,2,76.8,2,1,3,213,6,0
4412,10,6,171.56,4,5,5,455,14,4
4413,80,3,49.5,3,2,2,322,7,0
4414,341,3,69.26,1,2,3,123,6,3
4415,337,4,44.2,1,3,2,132,6,3
4416,7,7,72.3,5,5,3,553,13,4
4417,226,4,217.2,1,3,5,135,9,2
4418,87,4,134.6,3,3,5,335,11,4
4419,7,1,4.6,5,1,1,511,7,0
4420,308,3,54.2,1,2,2,122,5,3
4422,437,2,53.32,1,1,2,112,4,3
4423,673,1,11.4,1,1,1,111,3,1
4424,75,3,143.65,3,2,5,325,10,4
4425,74,1,23.7,3,1,1,311,5,0
4426,207,7,114.5,1,5,4,154,10,2
4427,333,5,128.7,1,4,5,145,10,3
4428,129,3,39.7,2,2,2,222,6,0
4429,162,1,23.5,2,1,1,211,4,0
4430,28,5,170.7,4,4,5,445,13,4
4431,44,5,72.8,3,4,3,343,10,4
4432,96,5,73.1,2,4,3,243,9,0
4433,219,5,165.2,1,4,5,145,10,2
4434,100,6,235.11,2,5,5,255,12,2
4435,389,4,15.7,1,3,1,131,5,3
4436,7,1,24.1,5,1,1,511,7,0
4437,31,9,285.6,3,5,5,355,13,2
4439,131,3,54.3,2,2,2,222,6,0
4440,29,6,118.2,4,5,4,454,13,4
4441,51,6,133.3,3,5,5,355,13,4
4442,32,5,143.7,3,4,5,345,12,4
4443,415,3,56.5,1,2,2,122,5,3
4444,85,5,110.8,3,4,4,344,11,4
4445,29,6,141.2,4,5,5,455,14,4
4447,243,1,6.8,1,1,1,111,3,1
4448,358,5,121.7,1,4,4,144,9,3
4449,275,3,78.0,1,2,3,123,6,3
4450,153,3,60.8,2,2,2,222,6,0
4451,402,1,18.9,1,1,1,111,3,1
4452,37,2,44.6,3,1,2,312,6,0
4453,129,8,154.6,2,5,5,255,12,2
4454,7,1,14.1,5,1,1,511,7,0
4455,4,8,105.66,5,5,4,554,14,4
4456,144,5,91.55,2,4,4,244,10,0
4457,118,2,63.8,2,1,3,213,6,0
4458,649,2,38.2,1,1,2,112,4,1
4459,12,5,76.1,4,4,3,443,11,4
4460,171,3,49.15,2,2,2,222,6,0
4461,320,4,81.0,1,3,3,133,7,3
4462,206,4,43.3,1,3,2,132,6,0
4463,57,4,111.3,3,3,4,334,10,4
4464,70,8,89.6,3,5,4,354,12,4
4465,366,2,51.6,1,1,2,112,4,3
4466,118,3,54.0,2,2,2,222,6,0
4467,38,4,95.4,3,3,4,334,10,4
4468,198,4,152.8,1,3,5,135,9,2
4469,73,3,111.2,3,2,4,324,9,4
4470,7,5,117.0,5,4,4,544,13,4
4471,305,4,81.0,1,3,3,133,7,3
4472,445,1,9.0,1,1,1,111,3,1
4473,114,4,177.5,2,3,5,235,10,2
4474,20,4,72.5,4,3,3,433,10,4
4475,271,2,62.1,1,1,3,113,5,3
4477,318,2,58.95,1,1,2,112,4,3
4478,26,3,72.05,4,2,3,423,9,4
4479,323,4,29.1,1,3,1,131,5,3
4480,566,2,46.06,1,1,2,112,4,1
4481,467,2,28.1,1,1,1,111,3,1
4482,30,3,98.2,4,2,4,424,10,4
4483,137,2,21.53,2,1,1,211,4,0
4484,33,3,41.92,3,2,2,322,7,0
4485,158,4,128.55,2,3,5,235,10,3
4486,28,6,206.66,4,5,5,455,14,2
4487,163,7,194.7,2,5,5,255,12,2
4488,379,3,44.0,1,2,2,122,5,1
4489,41,3,67.94,3,2,3,323,8,4
4490,708,1,17.6,1,1,1,111,3,1
4491,468,1,17.1,1,1,1,111,3,1
4492,199,4,85.0,1,3,3,133,7,0
4493,62,4,50.1,3,3,2,332,8,4
4494,58,9,277.9,3,5,5,355,13,2
4495,14,7,160.55,4,5,5,455,14,4
4496,341,1,13.0,1,1,1,111,3,1
4497,206,2,21.2,1,1,1,111,3,1
4498,255,5,88.2,1,4,4,144,9,3
4499,62,6,203.26,3,5,5,355,13,2
4500,205,4,75.6,1,3,3,133,7,0
4501,198,5,73.22,1,4,3,143,8,3
4502,38,4,42.04,3,3,2,332,8,4
4503,11,5,130.3,4,4,5,445,13,4
4504,117,5,76.3,2,4,3,243,9,0
4505,257,5,118.75,1,4,4,144,9,3
4506,141,1,8.7,2,1,1,211,4,1
4507,137,2,59.7,2,1,2,212,5,0
4508,84,6,61.4,3,5,2,352,10,4
4509,31,6,290.74,3,5,5,355,13,2
4510,118,7,189.76,2,5,5,255,12,2
4511,184,3,70.7,1,2,3,123,6,0
4512,9,6,193.2,4,5,5,455,14,4
4513,56,2,53.49,3,1,2,312,6,0
4514,531,1,14.6,1,1,1,111,3,1
4515,198,7,128.5,1,5,5,155,11,2
4516,23,2,45.2,4,1,2,412,7,0
4517,430,1,26.0,1,1,1,111,3,1
4518,163,2,32.8,2,1,1,211,4,0
4519,57,2,101.6,3,1,4,314,8,4
4520,647,3,21.0,1,2,1,121,4,1
4521,106,1,10.0,2,1,1,211,4,0
4522,226,3,21.9,1,2,1,121,4,1
4523,63,6,203.95,3,5,5,355,13,2
4524,4,8,153.0,5,5,5,555,15,4
4525,84,6,129.4,3,5,5,355,13,4
4526,128,9,153.76,2,5,5,255,12,2
4527,73,5,76.5,3,4,3,343,10,4
4528,78,2,15.4,3,1,1,311,5,0
4529,220,4,71.36,1,3,3,133,7,0
4530,109,2,10.6,2,1,1,211,4,0
4531,75,7,109.07,3,5,4,354,12,4
4532,31,3,65.1,3,2,3,323,8,4
4533,223,3,32.4,1,2,1,121,4,1
4534,441,2,37.5,1,1,2,112,4,1
4535,25,3,23.4,4,2,1,421,7,4
4536,108,4,80.0,2,3,3,233,8,0
4537,10,6,116.5,4,5,4,454,13,4
4538,32,4,84.8,3,3,3,333,9,4
4539,296,3,47.3,1,2,2,122,5,3
4540,71,5,179.76,3,4,5,345,12,4
4541,256,4,140.4,1,3,5,135,9,3
4542,346,3,47.7,1,2,2,122,5,3
4543,68,3,83.5,3,2,3,323,8,4
4544,343,5,65.65,1,4,3,143,8,3
4546,118,4,127.7,2,3,5,235,10,3
4547,346,2,57.3,1,1,2,112,4,3
4548,153,7,150.7,2,5,5,255,12,2
4550,51,6,118.6,3,5,4,354,12,4
4551,155,2,38.4,2,1,2,212,5,0
4552,74,3,28.5,3,2,1,321,6,0
4553,200,2,44.7,1,1,2,112,4,0
4554,125,4,102.6,2,3,4,234,9,3
4555,53,5,77.7,3,4,3,343,10,4
4556,135,4,118.2,2,3,4,234,9,3
4557,72,4,143.0,3,3,5,335,11,4
4558,269,3,73.9,1,2,3,123,6,3
4559,232,4,54.2,1,3,2,132,6,3
4560,180,2,23.2,2,1,1,211,4,1
4561,482,4,66.4,1,3,3,133,7,3
4562,419,2,11.4,1,1,1,111,3,1
4563,186,5,116.8,1,4,4,144,9,3
4564,56,6,142.26,3,5,5,355,13,4
4565,0,1,1.1,5,1,1,511,7,0
4566,122,6,153.96,2,5,5,255,12,2
4567,89,6,134.0,3,5,5,355,13,4
4569,156,3,125.14,2,2,4,224,8,3
4570,130,2,32.5,2,1,1,211,4,0
4571,269,3,59.5,1,2,2,122,5,3
4572,62,5,134.8,3,4,5,345,12,4
4573,7,7,112.5,5,5,4,554,14,4
4574,30,6,135.9,4,5,5,455,14,4
4575,20,4,29.94,4,3,1,431,8,4
4576,104,4,159.4,2,3,5,235,10,2
4577,56,3,86.25,3,2,3,323,8,4
4578,478,4,62.44,1,3,3,133,7,3
4579,62,5,111.15,3,4,4,344,11,4
4580,31,2,124.02,3,1,4,314,8,4
4581,271,2,34.0,1,1,1,111,3,1
4582,47,4,63.7,3,3,3,333,9,4
4583,310,2,62.05,1,1,3,113,5,3
4584,28,5,174.3,4,4,5,445,13,4
4585,93,5,156.55,2,4,5,245,11,2
4586,460,3,59.1,1,2,2,122,5,3
4587,586,1,17.6,1,1,1,111,3,1
4588,52,5,176.2,3,4,5,345,12,4
4589,22,5,179.9,4,4,5,445,13,4
4590,498,1,9.6,1,1,1,111,3,1
4591,200,3,68.0,1,2,3,123,6,0
4592,22,6,142.9,4,5,5,455,14,4
4593,134,4,59.0,2,3,2,232,7,0
4594,190,7,160.6,1,5,5,155,11,2
4595,145,2,28.1,2,1,1,211,4,0
4596,208,5,92.0,1,4,4,144,9,3
4597,170,3,61.9,2,2,3,223,7,0
4598,42,5,114.7,3,4,4,344,11,4
4599,616,2,49.4,1,1,2,112,4,1
4600,169,3,98.65,2,2,4,224,8,3
4601,15,7,166.65,4,5,5,455,14,4
4602,126,1,63.5,2,1,3,213,6,0
4603,343,4,85.12,1,3,3,133,7,3
4604,21,2,62.3,4,1,3,413,8,4
4605,68,3,49.9,3,2,2,322,7,0
4606,229,5,109.2,1,4,4,144,9,3
4607,15,3,66.6,4,2,3,423,9,4
4608,35,4,114.0,3,3,4,334,10,4
4609,53,2,71.0,3,1,3,313,7,4
4610,164,4,97.05,2,3,4,234,9,3
4611,125,2,28.3,2,1,1,211,4,0
4612,244,2,23.1,1,1,1,111,3,1
4613,227,4,82.82,1,3,3,133,7,3
4614,67,5,36.6,3,4,1,341,8,4
4615,427,2,53.3,1,1,2,112,4,3
4616,136,6,72.2,2,5,3,253,10,3
4617,401,3,87.3,1,2,3,123,6,3
4618,14,5,108.5,4,4,4,444,12,4
4619,197,2,56.1,1,1,2,112,4,0
4620,294,3,60.36,1,2,2,122,5,3
4621,642,1,23.7,1,1,1,111,3,1
4622,475,4,60.94,1,3,2,132,6,3
4623,175,7,121.4,2,5,4,254,11,2
4624,33,7,260.94,3,5,5,355,13,2
4625,267,2,30.5,1,1,1,111,3,1
4626,6,3,44.7,5,2,2,522,9,0
4627,12,2,108.5,4,1,4,414,9,4
4628,20,7,260.6,4,5,5,455,14,2
4629,44,4,61.42,3,3,2,332,8,4
4630,549,1,15.7,1,1,1,111,3,1
4631,673,1,6.8,1,1,1,111,3,1
4632,87,5,80.0,3,4,3,343,10,4
4633,135,4,133.8,2,3,5,235,10,2
4634,229,3,92.2,1,2,4,124,7,3
4635,75,4,35.5,3,3,1,331,7,0
4636,264,4,213.55,1,3,5,135,9,2
4637,230,5,128.9,1,4,5,145,10,3
4638,422,4,81.52,1,3,3,133,7,3
4639,403,1,28.6,1,1,1,111,3,1
4640,96,3,37.69,2,2,2,222,6,0
4641,31,5,89.3,3,4,4,344,11,4
4642,27,2,19.57,4,1,1,411,6,0
4643,28,6,122.15,4,5,4,454,13,4
4644,127,2,47.4,2,1,2,212,5,0
4645,1,8,101.9,5,5,4,554,14,4
4646,152,6,98.14,2,5,4,254,11,3
4647,316,2,42.4,1,1,2,112,4,1
4648,83,4,73.1,3,3,3,333,9,0
4649,451,5,53.86,1,4,2,142,7,3
4650,381,5,71.32,1,4,3,143,8,3
4651,192,3,47.5,1,2,2,122,5,0
4652,266,4,114.3,1,3,4,134,8,3
4653,416,2,13.4,1,1,1,111,3,1
4654,472,3,65.06,1,2,3,123,6,3
4655,150,4,54.5,2,3,2,232,7,0
4656,5,9,200.3,5,5,5,555,15,2
4657,137,5,166.8,2,4,5,245,11,2
4658,169,3,21.9,2,2,1,221,5,0
4659,369,4,76.6,1,3,3,133,7,3
4660,173,3,104.7,2,2,4,224,8,3
4661,234,7,139.1,1,5,5,155,11,2
4662,43,5,82.54,3,4,3,343,10,4
4663,621,3,36.65,1,2,1,121,4,1
4664,218,3,59.6,1,2,2,122,5,0
4665,307,4,59.42,1,3,2,132,6,3
4666,28,6,210.57,4,5,5,455,14,2
4667,127,8,159.0,2,5,5,255,12,2
4668,332,3,43.2,1,2,2,122,5,1
4669,188,5,116.48,1,4,4,144,9,3
4670,80,3,32.9,3,2,1,321,6,0
4671,151,8,182.45,2,5,5,255,12,2
4672,55,3,68.6,3,2,3,323,8,4
4673,385,3,107.4,1,2,4,124,7,3
4674,578,3,31.2,1,2,1,121,4,1
4675,60,4,70.6,3,3,3,333,9,4
4676,349,3,95.5,1,2,4,124,7,3
4677,76,3,38.2,3,2,2,322,7,0
4678,13,3,94.2,4,2,4,424,10,4
4679,50,7,277.18,3,5,5,355,13,2
4680,125,4,107.39,2,3,4,234,9,3
4681,110,4,143.62,2,3,5,235,10,2
4682,227,3,34.2,1,2,1,121,4,1
4683,98,9,244.05,2,5,5,255,12,2
4684,404,4,67.1,1,3,3,133,7,3
4685,56,6,145.5,3,5,5,355,13,4
4686,48,6,68.3,3,5,3,353,11,4
4687,98,4,63.6,2,3,3,233,8,0
4688,89,5,95.6,3,4,4,344,11,4
4689,114,3,20.9,2,2,1,221,5,0
4690,375,4,81.7,1,3,3,133,7,3
4691,79,3,97.26,3,2,4,324,9,4
4692,64,4,129.0,3,3,5,335,11,4
4693,134,7,105.39,2,5,4,254,11,2
4694,42,8,152.54,3,5,5,355,13,4
4695,78,9,225.41,3,5,5,355,13,2
4696,134,3,37.2,2,2,2,222,6,0
4697,110,5,69.32,2,4,3,243,9,0
4698,66,3,99.8,3,2,4,324,9,4
4699,151,6,162.93,2,5,5,255,12,2
4700,186,6,98.45,1,5,4,154,10,3
4701,244,1,37.95,1,1,2,112,4,0
4702,52,2,48.39,3,1,2,312,6,0
4703,436,1,8.2,1,1,1,111,3,1
4704,131,4,106.6,2,3,4,234,9,3
4705,222,5,55.8,1,4,2,142,7,3
4706,37,3,73.9,3,2,3,323,8,4
4707,322,2,10.7,1,1,1,111,3,1
4708,89,5,157.8,3,4,5,345,12,4
4709,509,3,55.3,1,2,2,122,5,3
4710,235,4,87.9,1,3,3,133,7,3
4711,104,4,53.55,2,3,2,232,7,0
4712,381,5,107.9,1,4,4,144,9,3
4713,336,2,46.8,1,1,2,112,4,1
4714,122,2,28.4,2,1,1,211,4,0
4715,385,5,96.3,1,4,4,144,9,3
4716,304,2,64.6,1,1,3,113,5,3
4717,228,5,97.72,1,4,4,144,9,3
4718,117,3,125.49,2,2,4,224,8,2
4719,2,7,124.1,5,5,4,554,14,4
4720,311,6,113.4,1,5,4,154,10,3
4721,177,8,156.9,2,5,5,255,12,2
4722,14,5,117.9,4,4,4,444,12,4
4723,222,3,64.0,1,2,3,123,6,0
4724,118,2,38.9,2,1,2,212,5,0
4725,28,4,72.22,4,3,3,433,10,4
4726,175,4,62.4,2,3,3,233,8,0
4727,39,4,39.5,3,3,2,332,8,4
4728,115,4,74.49,2,3,3,233,8,0
4729,266,3,28.74,1,2,1,121,4,1
4730,399,2,15.6,1,1,1,111,3,1
4731,270,1,44.4,1,1,2,112,4,3
