member_number,last_purchase,first_purchase,frequency,monetary,total_items,recency,tenure_days,AOV,avg_items_per_order,R_score,F_score,M_score,RFM_code,Segment
2295,2015-12-28,2014-06-13,4,47.900000000000006,17,3,563,11.975000000000001,4.25,5,3,2,532,Trung thành
2296,2014-06-12,2014-06-12,1,5.35,5,567,0,5.35,5.0,1,1,1,111,Vãng lai
2297,2015-03-01,2015-03-01,1,5.92,2,305,0,5.92,2.0,2,1,1,211,Vãng lai
2298,2015-10-06,2014-04-12,8,166.8,41,86,542,20.85,5.125,4,5,5,455,VIP
2299,2015-11-10,2014-04-04,3,69.07,13,51,585,23.02333333333333,4.333333333333333,4,2,3,423,Khác
2300,2015-09-19,2014-03-16,4,107.30000000000001,19,103,552,26.825000000000003,4.75,4,3,4,434,Trung thành
2301,2015-12-24,2014-04-23,4,39.35,18,7,610,9.8375,4.5,5,3,2,532,Trung thành
2302,2014-01-29,2014-01-29,1,6.0,5,701,0,6.0,5.0,1,1,1,111,Vãng lai
2303,2014-07-30,2014-01-31,3,122.6,14,519,180,40.86666666666667,4.666666666666667,1,2,4,124,Khác
2304,2015-07-01,2015-07-01,1,6.4,5,183,0,6.4,5.0,3,1,1,311,Vãng lai
2305,2015-09-28,2014-10-18,3,102.34,20,94,345,34.11333333333334,6.666666666666667,4,2,4,424,Khác
2306,2015-10-09,2014-02-26,5,93.54,23,83,590,18.708000000000002,4.6,4,4,4,444,VIP
2307,2015-06-29,2014-04-25,4,121.62,24,185,430,30.405,6.0,3,3,4,334,Trung thành
2308,2014-09-10,2014-04-13,2,28.6,10,477,150,14.3,5.0,1,1,1,111,Vãng lai
2309,2015-12-29,2014-04-17,4,64.07,21,2,621,16.0175,5.25,5,3,3,533,Trung thành
2310,2015-03-24,2014-03-21,4,137.68,31,282,368,34.42,7.75,2,3,5,235,Nguy cơ
2311,2015-11-01,2014-02-01,6,117.2,39,60,638,19.533333333333335,6.5,4,5,4,454,VIP
2312,2015-05-15,2014-02-14,4,74.5,18,230,455,18.625,4.5,2,3,3,233,Nguy cơ
2313,2015-02-18,2014-05-02,2,38.54,7,316,292,19.27,3.5,2,1,2,212,Khác
2314,2015-11-25,2014-02-09,5,67.30000000000001,21,36,654,13.460000000000003,4.2,5,4,3,543,Trung thành
2315,2015-12-20,2014-02-20,7,128.42000000000002,26,11,668,18.345714285714287,3.7142857142857144,5,5,5,555,VIP
2316,2015-06-08,2014-02-17,3,83.16,15,206,476,27.72,5.0,2,2,3,223,Khác
2318,2015-01-16,2014-12-10,2,33.7,9,349,37,16.85,4.5,1,1,1,111,Vãng lai
2319,2015-05-10,2014-11-05,2,82.3,14,235,186,41.15,7.0,2,1,3,213,Khác
2320,2014-12-08,2014-02-05,5,110.9,25,388,306,22.18,5.0,1,4,4,144,Nguy cơ
2321,2015-06-16,2014-02-06,4,121.20000000000002,29,198,495,30.300000000000004,7.25,2,3,4,234,Nguy cơ
2322,2014-02-15,2014-01-19,2,24.8,7,684,27,12.4,3.5,1,1,1,111,Vãng lai
2323,2014-12-27,2014-09-06,2,52.3,12,369,112,26.15,6.0,1,1,2,112,Khác
2324,2015-08-18,2014-04-15,3,41.6,11,135,490,13.866666666666667,3.6666666666666665,3,2,2,322,Khác
2325,2015-04-16,2014-01-20,6,110.58,27,259,451,18.43,4.5,2,5,4,254,Nguy cơ
2326,2015-11-29,2015-07-16,3,57.300000000000004,20,32,136,19.1,6.666666666666667,5,2,2,522,Mới
2327,2015-12-08,2015-03-18,4,78.0,20,23,265,19.5,5.0,5,3,3,533,Trung thành
2328,2015-02-22,2014-01-22,2,69.69999999999999,12,312,396,34.849999999999994,6.0,2,1,3,213,Khác
2329,2015-07-15,2014-05-28,2,30.3,10,169,413,15.15,5.0,3,1,1,311,Vãng lai
2330,2014-11-05,2014-10-08,2,17.400000000000002,6,421,28,8.700000000000001,3.0,1,1,1,111,Vãng lai
2331,2015-11-28,2014-04-08,6,82.22,23,33,599,13.703333333333333,3.8333333333333335,5,5,3,553,Trung thành
2332,2015-12-15,2014-01-16,6,97.8,27,16,698,16.3,4.5,5,5,4,554,VIP
2334,2014-03-02,2014-02-03,2,27.000000000000004,8,669,27,13.500000000000002,4.0,1,1,1,111,Vãng lai
2335,2015-07-23,2015-01-13,2,30.199999999999996,9,161,191,15.099999999999998,4.5,3,1,1,311,Vãng lai
2336,2015-10-07,2014-01-28,4,120.84,22,85,617,30.21,5.5,4,3,4,434,Trung thành
2337,2015-08-15,2014-02-25,6,105.80000000000001,27,138,536,17.633333333333336,4.5,3,5,4,354,Trung thành
2338,2015-12-08,2014-03-11,3,121.2,23,23,637,40.4,7.666666666666667,5,2,4,524,Mới
2339,2014-05-20,2014-01-28,4,110.0,22,590,112,27.5,5.5,1,3,4,134,Nguy cơ
2340,2015-11-28,2014-01-17,7,134.4,34,33,680,19.2,4.857142857142857,5,5,5,555,VIP
2341,2014-12-22,2014-01-23,5,115.02,20,374,333,23.003999999999998,4.0,1,4,4,144,Nguy cơ
2342,2014-12-19,2014-11-26,2,26.300000000000004,8,377,23,13.150000000000002,4.0,1,1,1,111,Vãng lai
2343,2015-05-30,2014-04-06,4,37.1,19,215,419,9.275,4.75,2,3,2,232,Nguy cơ
2344,2015-12-17,2014-02-22,6,230.0,55,14,663,38.333333333333336,9.166666666666666,5,5,5,555,VIP
2345,2015-12-17,2014-06-09,4,51.5,21,14,556,12.875,5.25,5,3,2,532,Trung thành
2346,2015-09-17,2014-03-22,5,191.89999999999998,29,105,544,38.379999999999995,5.8,4,4,5,445,VIP
2347,2015-01-27,2014-01-15,2,33.3,7,338,377,16.65,3.5,1,1,1,111,Vãng lai
2348,2015-12-11,2014-07-23,6,158.91,36,20,506,26.485,6.0,5,5,5,555,VIP
2349,2015-07-17,2014-03-14,7,116.32000000000001,30,167,490,16.61714285714286,4.285714285714286,3,5,4,354,Trung thành
2350,2014-05-30,2014-04-03,2,10.5,7,580,57,5.25,3.5,1,1,1,111,Vãng lai
2351,2015-01-06,2014-01-01,3,62.64000000000001,13,359,370,20.880000000000003,4.333333333333333,1,2,3,123,Khác
2352,2015-05-05,2014-03-27,3,53.09,15,240,404,17.69666666666667,5.0,2,2,2,222,Khác
2353,2015-05-02,2014-01-18,4,50.699999999999996,21,243,469,12.674999999999999,5.25,2,3,2,232,Nguy cơ
2354,2014-08-20,2014-01-06,2,15.3,9,498,226,7.65,4.5,1,1,1,111,Vãng lai
2355,2015-07-24,2014-01-15,5,89.7,25,160,555,17.94,5.0,3,4,4,344,Trung thành
2356,2015-08-31,2014-04-21,5,129.0,31,122,497,25.8,6.2,3,4,5,345,Trung thành
2357,2015-09-23,2014-05-25,7,149.35,38,99,486,21.335714285714285,5.428571428571429,4,5,5,455,VIP
2358,2015-12-15,2014-06-26,3,111.16,22,16,537,37.053333333333335,7.333333333333333,5,2,4,524,Mới
2359,2015-08-28,2014-07-05,5,101.62,26,125,419,20.324,5.2,3,4,4,344,Trung thành
2360,2015-02-18,2014-07-09,3,73.30000000000001,11,316,224,24.433333333333337,3.6666666666666665,2,2,3,223,Khác
2361,2015-10-03,2014-01-04,4,57.5,16,89,637,14.375,4.0,4,3,2,432,Trung thành
2362,2015-11-23,2014-04-05,5,105.75,26,38,597,21.15,5.2,5,4,4,544,VIP
2363,2015-10-25,2014-12-03,4,156.6,24,67,326,39.15,6.0,4,3,5,435,Trung thành
2364,2015-09-08,2014-07-23,4,106.30000000000001,28,114,412,26.575000000000003,7.0,3,3,4,334,Trung thành
2365,2015-06-21,2014-06-02,5,158.60000000000002,37,193,384,31.720000000000006,7.4,2,4,5,245,Nguy cơ
2366,2015-08-18,2014-10-07,4,71.5,29,135,315,17.875,7.25,3,3,3,333,Trung thành
2368,2015-11-11,2015-11-11,1,53.800000000000004,13,50,0,53.800000000000004,13.0,4,1,2,412,Khác
2369,2015-10-17,2014-01-07,4,143.5,16,75,648,35.875,4.0,4,3,5,435,Trung thành
2370,2015-09-12,2014-07-27,7,178.26,34,110,412,25.465714285714284,4.857142857142857,3,5,5,355,Trung thành
2371,2015-08-30,2014-05-22,3,56.6,14,123,465,18.866666666666667,4.666666666666667,3,2,2,322,Khác
2372,2015-09-03,2014-10-10,2,19.6,14,119,328,9.8,7.0,3,1,1,311,Vãng lai
2373,2014-08-22,2014-08-22,1,10.1,4,496,0,10.1,4.0,1,1,1,111,Vãng lai
2374,2015-06-23,2014-05-14,5,154.3,28,191,405,30.860000000000003,5.6,2,4,5,245,Nguy cơ
2375,2015-12-09,2014-03-25,5,138.60000000000002,22,22,624,27.720000000000006,4.4,5,4,5,545,VIP
2376,2015-05-28,2014-06-15,3,93.0,15,217,347,31.0,5.0,2,2,4,224,Khác
2377,2015-04-16,2014-02-13,2,35.0,8,259,427,17.5,4.0,2,1,1,211,Vãng lai
2378,2015-04-15,2015-04-15,1,49.0,11,260,0,49.0,11.0,2,1,2,212,Khác
2379,2015-09-19,2014-06-01,3,78.50000000000001,14,103,475,26.16666666666667,4.666666666666667,4,2,3,423,Khác
2380,2015-10-09,2014-04-05,6,177.75,32,83,552,29.625,5.333333333333333,4,5,5,455,VIP
2381,2015-05-17,2014-04-27,7,165.02,34,228,385,23.574285714285715,4.857142857142857,2,5,5,255,Nguy cơ
2383,2015-10-05,2014-01-13,5,147.29000000000002,23,87,630,29.458000000000006,4.6,4,4,5,445,VIP
2384,2015-01-02,2014-01-14,2,32.6,9,363,353,16.3,4.5,1,1,1,111,Vãng lai
2386,2015-12-05,2015-01-03,4,83.0,29,26,336,20.75,7.25,5,3,3,533,Trung thành
2387,2014-03-11,2014-03-11,1,8.1,3,660,0,8.1,3.0,1,1,1,111,Vãng lai
2388,2014-11-19,2014-02-20,4,60.62,13,407,272,15.155,3.25,1,3,2,132,Nguy cơ
2389,2015-11-13,2014-01-27,6,166.19,35,48,655,27.698333333333334,5.833333333333333,4,5,5,455,VIP
2390,2015-08-21,2014-01-18,5,51.56,29,132,580,10.312000000000001,5.8,3,4,2,342,Trung thành
2391,2015-12-05,2014-01-18,6,100.4,32,26,686,16.733333333333334,5.333333333333333,5,5,4,554,VIP
2392,2015-12-15,2015-03-23,2,50.8,16,16,267,25.4,8.0,5,1,2,512,Mới
2393,2015-04-17,2014-03-22,3,98.1,29,258,391,32.699999999999996,9.666666666666666,2,2,4,224,Khác
2394,2015-11-22,2014-02-24,10,221.0,58,39,636,22.1,5.8,5,5,5,555,VIP
2395,2014-11-17,2014-06-04,2,107.6,11,409,166,53.8,5.5,1,1,4,114,Khác
2396,2014-08-21,2014-04-12,5,79.85,22,497,131,15.969999999999999,4.4,1,4,3,143,Nguy cơ
2397,2015-10-04,2015-06-23,2,51.94,11,88,103,25.97,5.5,4,1,2,412,Khác
2398,2015-01-08,2014-06-18,3,26.2,8,357,204,8.733333333333333,2.6666666666666665,1,2,1,121,Khác
2399,2015-02-12,2014-03-26,5,139.3,27,322,323,27.860000000000003,5.4,2,4,5,245,Nguy cơ
2400,2015-03-22,2014-03-08,4,154.15,25,284,379,38.5375,6.25,2,3,5,235,Nguy cơ
2401,2015-12-19,2014-02-28,5,111.30000000000001,20,12,659,22.26,4.0,5,4,4,544,VIP
2402,2015-09-06,2014-04-16,3,66.83,22,116,508,22.276666666666667,7.333333333333333,3,2,3,323,Khác
2403,2015-12-01,2014-04-14,4,142.10000000000002,29,30,596,35.525000000000006,7.25,5,3,5,535,Trung thành
2404,2015-10-15,2014-10-22,5,81.3,23,77,358,16.259999999999998,4.6,4,4,3,443,Trung thành
2406,2015-12-07,2014-03-12,7,110.96000000000001,34,24,635,15.851428571428572,4.857142857142857,5,5,4,554,VIP
2407,2015-03-10,2014-01-08,3,76.3,17,296,426,25.433333333333334,5.666666666666667,2,2,3,223,Khác
2408,2015-09-09,2014-05-28,7,189.92999999999998,46,113,469,27.13285714285714,6.571428571428571,3,5,5,355,Trung thành
2410,2015-11-21,2014-12-06,3,78.0,22,40,350,26.0,7.333333333333333,5,2,3,523,Mới
2411,2014-04-21,2014-01-07,3,48.400000000000006,14,619,104,16.133333333333336,4.666666666666667,1,2,2,122,Khác
2412,2015-03-13,2014-12-12,2,69.7,13,293,91,34.85,6.5,2,1,3,213,Khác
2413,2015-12-13,2014-01-18,6,86.64999999999999,29,18,694,14.441666666666665,4.833333333333333,5,5,3,553,Trung thành
2414,2014-06-04,2014-06-04,1,21.0,5,575,0,21.0,5.0,1,1,1,111,Vãng lai
2415,2015-08-08,2014-06-25,4,133.9,26,145,409,33.475,6.5,3,3,5,335,Trung thành
2416,2015-11-05,2014-02-16,3,81.60000000000001,18,56,627,27.200000000000003,6.0,4,2,3,423,Khác
2417,2014-11-03,2014-11-03,1,11.4,4,423,0,11.4,4.0,1,1,1,111,Vãng lai
2419,2015-08-22,2014-07-26,3,93.80000000000001,17,131,392,31.26666666666667,5.666666666666667,3,2,4,324,Khác
2420,2015-09-27,2014-07-17,3,64.5,18,95,437,21.5,6.0,4,2,3,423,Khác
2421,2015-11-22,2014-02-13,7,150.3,39,39,647,21.47142857142857,5.571428571428571,5,5,5,555,VIP
2422,2015-11-11,2015-08-12,2,60.0,22,50,91,30.0,11.0,4,1,2,412,Khác
2423,2014-07-31,2014-02-12,2,34.800000000000004,6,518,169,17.400000000000002,3.0,1,1,1,111,Vãng lai
2424,2014-09-28,2014-03-23,3,68.10000000000001,10,459,189,22.700000000000003,3.3333333333333335,1,2,3,123,Khác
2425,2015-02-20,2014-11-11,2,7.5,7,314,101,3.75,3.5,2,1,1,211,Vãng lai
2426,2015-09-08,2014-08-19,7,203.5,38,114,385,29.071428571428573,5.428571428571429,3,5,5,355,Trung thành
2427,2015-06-26,2014-12-22,3,46.15,18,188,186,15.383333333333333,6.0,3,2,2,322,Khác
2428,2015-08-21,2014-02-11,6,85.45,35,132,556,14.241666666666667,5.833333333333333,3,5,3,353,Trung thành
2429,2015-06-29,2015-06-29,1,33.96,9,185,0,33.96,9.0,3,1,1,311,Vãng lai
2430,2015-01-20,2014-01-28,3,98.4,26,345,357,32.800000000000004,8.666666666666666,1,2,4,124,Khác
2431,2015-10-27,2014-01-17,5,77.57000000000001,22,65,648,15.514000000000001,4.4,4,4,3,443,Trung thành
2432,2015-12-12,2014-01-19,7,137.0,27,19,692,19.571428571428573,3.857142857142857,5,5,5,555,VIP
2433,2015-12-27,2014-04-08,7,316.81,57,4,628,45.25857142857143,8.142857142857142,5,5,5,555,VIP
2434,2015-09-18,2014-12-09,3,86.5,17,104,283,28.833333333333332,5.666666666666667,4,2,3,423,Khác
2435,2015-09-29,2014-02-02,5,157.04999999999998,25,93,604,31.409999999999997,5.0,4,4,5,445,VIP
2436,2015-11-24,2014-11-27,4,86.6,19,37,362,21.65,4.75,5,3,3,533,Trung thành
2437,2015-11-15,2014-02-25,5,134.7,38,46,628,26.939999999999998,7.6,5,4,5,545,VIP
2438,2015-02-20,2014-05-25,2,51.6,11,314,271,25.8,5.5,2,1,2,212,Khác
2439,2015-10-31,2014-02-16,4,92.34,22,61,622,23.085,5.5,4,3,4,434,Trung thành
2440,2015-06-19,2014-01-28,9,223.29,54,195,507,24.81,6.0,2,5,5,255,Nguy cơ
2441,2015-07-03,2014-06-08,6,73.92,27,181,390,12.32,4.5,3,5,3,353,Trung thành
2442,2014-02-24,2014-02-24,1,13.4,3,675,0,13.4,3.0,1,1,1,111,Vãng lai
2443,2015-11-15,2014-02-04,7,241.70000000000002,46,46,649,34.52857142857143,6.571428571428571,5,5,5,555,VIP
2444,2015-06-17,2014-06-19,3,56.43,15,197,363,18.81,5.0,2,2,2,222,Khác
2445,2014-10-29,2014-04-17,4,87.60000000000001,14,428,195,21.900000000000002,3.5,1,3,3,133,Nguy cơ
2446,2015-09-08,2014-01-19,4,79.8,18,114,597,19.95,4.5,3,3,3,333,Trung thành
2447,2015-12-28,2014-04-14,7,204.0,46,3,623,29.142857142857142,6.571428571428571,5,5,5,555,VIP
2448,2015-12-29,2014-07-15,6,74.9,30,2,532,12.483333333333334,5.0,5,5,3,553,Trung thành
2449,2015-07-08,2014-08-07,4,85.6,16,176,335,21.4,4.0,3,3,3,333,Trung thành
2450,2015-07-31,2014-07-31,3,49.7,11,153,365,16.566666666666666,3.6666666666666665,3,2,2,322,Khác
2451,2014-09-28,2014-02-26,3,30.650000000000002,14,459,214,10.216666666666667,4.666666666666667,1,2,1,121,Khác
2452,2015-08-11,2014-02-18,3,129.16,25,142,539,43.053333333333335,8.333333333333334,3,2,5,325,Khác
2453,2015-12-21,2014-02-05,6,114.69,27,10,684,19.115,4.5,5,5,4,554,VIP
2454,2015-11-10,2014-07-12,7,140.7,39,51,486,20.099999999999998,5.571428571428571,4,5,5,455,VIP
2455,2015-01-04,2014-04-07,2,45.7,10,361,272,22.85,5.0,1,1,2,112,Khác
2456,2014-03-15,2014-03-15,1,12.5,5,656,0,12.5,5.0,1,1,1,111,Vãng lai
2457,2014-12-13,2014-07-09,3,23.0,13,383,157,7.666666666666667,4.333333333333333,1,2,1,121,Khác
2458,2015-08-23,2014-11-20,2,55.7,11,130,276,27.85,5.5,3,1,2,312,Khác
2459,2015-09-22,2014-03-01,3,100.7,26,100,570,33.56666666666667,8.666666666666666,4,2,4,424,Khác
2460,2015-12-18,2014-02-17,4,70.7,22,13,669,17.675,5.5,5,3,3,533,Trung thành
2461,2015-10-04,2014-01-24,2,38.3,12,88,618,19.15,6.0,4,1,2,412,Khác
2462,2015-03-25,2015-01-08,2,67.78,12,281,76,33.89,6.0,2,1,3,213,Khác
2463,2015-12-26,2014-01-14,3,19.2,9,5,711,6.3999999999999995,3.0,5,2,1,521,Mới
2464,2015-07-19,2014-06-11,4,76.7,12,165,403,19.175,3.0,3,3,3,333,Trung thành
2465,2015-12-27,2015-06-07,2,124.3,26,4,203,62.15,13.0,5,1,4,514,Mới
2466,2015-10-10,2014-01-28,4,150.2,22,82,620,37.55,5.5,4,3,5,435,Trung thành
2467,2015-10-07,2014-11-30,6,86.80000000000001,18,85,311,14.466666666666669,3.0,4,5,3,453,Trung thành
2468,2015-03-13,2014-08-11,2,29.800000000000004,18,293,214,14.900000000000002,9.0,2,1,1,211,Vãng lai
2469,2015-09-23,2014-06-17,4,104.80000000000001,23,99,463,26.200000000000003,5.75,4,3,4,434,Trung thành
2470,2015-05-14,2014-05-01,4,64.3,19,231,378,16.075,4.75,2,3,3,233,Nguy cơ
2471,2015-08-13,2014-08-12,3,57.3,19,140,366,19.099999999999998,6.333333333333333,3,2,2,322,Khác
2472,2015-01-17,2014-02-01,4,57.1,17,348,350,14.275,4.25,1,3,2,132,Nguy cơ
2473,2015-07-01,2014-11-09,2,26.4,12,183,234,13.2,6.0,3,1,1,311,Vãng lai
2474,2015-02-09,2015-02-09,1,11.0,2,325,0,11.0,2.0,1,1,1,111,Vãng lai
2475,2015-11-10,2014-01-02,6,126.8,24,51,677,21.133333333333333,4.0,4,5,4,454,VIP
2476,2015-12-04,2014-08-24,5,37.85,16,27,467,7.57,3.2,5,4,2,542,Trung thành
2477,2015-06-04,2014-04-01,3,26.9,13,210,429,8.966666666666667,4.333333333333333,2,2,1,221,Khác
2478,2014-09-02,2014-02-25,2,111.45000000000002,15,485,189,55.72500000000001,7.5,1,1,4,114,Khác
2479,2015-01-13,2014-02-27,5,40.05,18,352,320,8.01,3.6,1,4,2,142,Nguy cơ
2480,2015-09-20,2014-02-01,5,46.7,19,102,596,9.34,3.8,4,4,2,442,Trung thành
2481,2015-11-24,2014-08-07,2,74.76,11,37,474,37.38,5.5,5,1,3,513,Mới
2482,2014-01-21,2014-01-21,1,6.9,4,709,0,6.9,4.0,1,1,1,111,Vãng lai
2483,2015-10-28,2014-02-21,4,75.5,18,64,614,18.875,4.5,4,3,3,433,Trung thành
2484,2015-08-12,2014-03-19,5,136.75,31,141,511,27.35,6.2,3,4,5,345,Trung thành
2485,2015-05-18,2015-02-17,3,46.45,14,227,90,15.483333333333334,4.666666666666667,2,2,2,222,Khác
2486,2015-11-25,2014-04-19,2,41.150000000000006,12,36,585,20.575000000000003,6.0,5,1,2,512,Mới
2487,2015-07-09,2015-03-27,2,18.1,9,175,104,9.05,4.5,3,1,1,311,Vãng lai
2488,2015-08-19,2014-08-26,2,69.5,17,134,358,34.75,8.5,3,1,3,313,Khác
2489,2015-12-22,2014-02-06,4,62.42,16,9,684,15.605,4.0,5,3,3,533,Trung thành
2490,2015-12-18,2014-03-27,3,19.92,10,13,631,6.640000000000001,3.3333333333333335,5,2,1,521,Mới
2492,2015-11-10,2014-03-10,7,209.84,47,51,610,29.97714285714286,6.714285714285714,4,5,5,455,VIP
2493,2015-08-07,2014-05-27,2,20.7,9,146,437,10.35,4.5,3,1,1,311,Vãng lai
2494,2015-09-03,2015-05-05,4,121.4,33,119,121,30.35,8.25,3,3,4,334,Trung thành
2495,2015-07-28,2014-01-31,4,83.7,22,156,543,20.925,5.5,3,3,3,333,Trung thành
2496,2015-12-02,2014-06-24,4,99.36,16,29,526,24.84,4.0,5,3,4,534,Trung thành
2497,2014-08-06,2014-08-06,1,4.9,2,512,0,4.9,2.0,1,1,1,111,Vãng lai
2499,2015-11-22,2014-07-20,5,159.22,27,39,490,31.844,5.4,5,4,5,545,VIP
2500,2015-12-06,2015-01-05,3,85.55000000000001,18,25,335,28.51666666666667,6.0,5,2,3,523,Mới
2501,2015-09-09,2014-06-05,2,23.0,9,113,461,11.5,4.5,3,1,1,311,Vãng lai
2502,2015-04-15,2014-06-18,3,97.62,27,260,301,32.54,9.0,2,2,4,224,Khác
2503,2015-02-08,2015-02-08,1,63.9,6,326,0,63.9,6.0,1,1,3,113,Khác
2504,2015-08-14,2014-02-10,5,127.7,23,139,550,25.54,4.6,3,4,5,345,Trung thành
2505,2015-11-30,2014-02-02,4,76.9,22,31,666,19.225,5.5,5,3,3,533,Trung thành
2506,2015-12-27,2014-02-27,4,56.9,16,4,668,14.225,4.0,5,3,2,532,Trung thành
2507,2015-12-30,2014-05-15,4,125.60000000000001,29,1,594,31.400000000000002,7.25,5,3,4,534,Trung thành
2508,2015-12-27,2014-05-28,4,61.25000000000001,18,4,578,15.312500000000002,4.5,5,3,2,532,Trung thành
2509,2015-07-15,2014-08-17,4,105.10000000000001,21,169,332,26.275000000000002,5.25,3,3,4,334,Trung thành
2510,2015-09-29,2014-04-20,4,121.80000000000001,29,93,527,30.450000000000003,7.25,4,3,4,434,Trung thành
2511,2015-07-14,2014-02-24,8,202.74,41,170,505,25.3425,5.125,3,5,5,355,Trung thành
2512,2015-09-02,2014-09-28,6,208.22,44,120,339,34.70333333333333,7.333333333333333,3,5,5,355,Trung thành
2513,2015-12-15,2015-01-30,4,80.30000000000001,22,16,319,20.075000000000003,5.5,5,3,3,533,Trung thành
2514,2015-11-02,2014-01-03,3,79.9,22,59,668,26.633333333333336,7.333333333333333,4,2,3,423,Khác
2515,2015-07-22,2014-01-27,5,96.28,22,162,541,19.256,4.4,3,4,4,344,Trung thành
2516,2015-07-31,2015-04-03,2,48.3,17,153,119,24.15,8.5,3,1,2,312,Khác
2517,2015-12-12,2014-02-26,9,256.25,55,19,654,28.47222222222222,6.111111111111111,5,5,5,555,VIP
2518,2015-07-03,2014-11-27,4,100.50000000000001,25,181,218,25.125000000000004,6.25,3,3,4,334,Trung thành
2519,2015-06-03,2014-04-07,6,99.7,25,211,422,16.616666666666667,4.166666666666667,2,5,4,254,Nguy cơ
2520,2015-12-06,2014-01-16,3,34.77,14,25,689,11.590000000000002,4.666666666666667,5,2,1,521,Mới
2521,2015-12-14,2014-03-22,3,70.2,23,17,632,23.400000000000002,7.666666666666667,5,2,3,523,Mới
2522,2014-08-08,2014-05-26,3,49.3,13,510,74,16.433333333333334,4.333333333333333,1,2,2,122,Khác
2523,2015-07-04,2014-10-11,5,130.05999999999997,31,180,266,26.011999999999993,6.2,3,4,5,345,Trung thành
2524,2015-12-05,2014-03-31,10,223.95,49,26,614,22.395,4.9,5,5,5,555,VIP
2525,2015-11-16,2014-03-04,5,97.54,17,45,622,19.508000000000003,3.4,5,4,4,544,VIP
2526,2015-10-16,2014-02-08,2,21.1,9,76,615,10.55,4.5,4,1,1,411,Vãng lai
2527,2015-08-11,2015-01-20,2,53.1,9,142,203,26.55,4.5,3,1,2,312,Khác
2528,2015-10-19,2014-03-15,3,65.3,13,73,583,21.766666666666666,4.333333333333333,4,2,3,423,Khác
2530,2015-08-30,2014-08-06,4,77.54,20,123,389,19.385,5.0,3,3,3,333,Trung thành
2531,2014-08-24,2014-01-09,2,57.5,7,494,227,28.75,3.5,1,1,2,112,Khác
2532,2015-07-06,2014-09-21,3,90.75,27,178,288,30.25,9.0,3,2,4,324,Khác
2533,2014-12-23,2014-09-21,3,70.4,14,373,93,23.46666666666667,4.666666666666667,1,2,3,123,Khác
2534,2015-11-08,2014-02-09,6,123.52,26,53,637,20.586666666666666,4.333333333333333,4,5,4,454,VIP
2535,2015-11-10,2014-04-01,5,95.5,24,51,588,19.1,4.8,4,4,4,444,VIP
2536,2015-11-07,2014-02-09,3,59.3,12,54,636,19.766666666666666,4.0,4,2,2,422,Khác
2537,2015-10-14,2014-02-23,3,35.6,13,78,598,11.866666666666667,4.333333333333333,4,2,1,421,Khác
2538,2015-07-27,2014-03-01,3,43.2,13,157,513,14.4,4.333333333333333,3,2,2,322,Khác
2539,2015-11-15,2014-11-23,2,20.6,8,46,357,10.3,4.0,5,1,1,511,Mới
2540,2015-03-05,2014-01-29,6,132.70000000000002,35,301,400,22.11666666666667,5.833333333333333,2,5,5,255,Nguy cơ
2541,2014-09-12,2014-01-14,3,28.200000000000003,12,475,241,9.4,4.0,1,2,1,121,Khác
2542,2015-11-24,2014-01-01,3,71.0,12,37,692,23.666666666666668,4.0,5,2,3,523,Mới
2543,2015-08-13,2014-05-27,4,85.85,24,140,443,21.4625,6.0,3,3,3,333,Trung thành
2544,2015-01-29,2014-01-11,4,74.60000000000001,16,336,383,18.650000000000002,4.0,1,3,3,133,Nguy cơ
2545,2015-11-18,2014-01-14,6,43.35,18,43,673,7.2250000000000005,3.0,5,5,2,552,Trung thành
2546,2015-05-07,2014-06-04,2,37.8,9,238,337,18.9,4.5,2,1,2,212,Khác
2547,2015-11-24,2014-02-12,5,148.60000000000002,31,37,650,29.720000000000006,6.2,5,4,5,545,VIP
2548,2015-12-25,2014-05-28,4,63.45,18,6,576,15.8625,4.5,5,3,3,533,Trung thành
2549,2015-08-24,2014-06-28,7,201.92000000000002,31,129,422,28.845714285714287,4.428571428571429,3,5,5,355,Trung thành
2550,2015-12-23,2014-02-27,7,163.14,34,8,664,23.305714285714284,4.857142857142857,5,5,5,555,VIP
2551,2015-10-21,2014-01-11,3,83.6,14,71,648,27.866666666666664,4.666666666666667,4,2,3,423,Khác
2552,2015-01-05,2014-02-19,5,119.52000000000001,21,360,320,23.904000000000003,4.2,1,4,4,144,Nguy cơ
2553,2015-07-20,2014-08-15,6,73.23,26,164,339,12.205,4.333333333333333,3,5,3,353,Trung thành
2555,2015-12-23,2014-04-26,7,194.4,34,8,606,27.771428571428572,4.857142857142857,5,5,5,555,VIP
2556,2015-08-28,2014-03-06,4,95.80000000000001,21,125,540,23.950000000000003,5.25,3,3,4,334,Trung thành
2557,2015-10-23,2014-01-29,3,58.400000000000006,15,69,632,19.46666666666667,5.0,4,2,2,422,Khác
2558,2015-08-12,2015-08-12,1,10.6,2,141,0,10.6,2.0,3,1,1,311,Vãng lai
2559,2014-10-27,2014-07-07,3,72.7,15,430,112,24.233333333333334,5.0,1,2,3,123,Khác
2560,2015-11-26,2014-04-19,6,165.52,47,35,586,27.58666666666667,7.833333333333333,5,5,5,555,VIP
2561,2015-08-19,2014-04-19,4,74.85,18,134,487,18.7125,4.5,3,3,3,333,Trung thành
